run_name,best_epoch,train_R2Score,train_R2Score_step,train_MeanSquaredError,train_MeanSquaredError_step,train_MeanAbsoluteError,train_MeanAbsoluteError_step,train_PearsonCorrCoef,train_PearsonCorrCoef_step,train_MeanAbsolutePercentageError,train_MeanAbsolutePercentageError_step,train_loss,train_loss_step,lr-AdamW,val_R2Score,val_MeanSquaredError,val_MeanAbsoluteError,val_PearsonCorrCoef,val_MeanAbsolutePercentageError,val_loss,train_R2Score_epoch,train_MeanSquaredError_epoch,train_MeanAbsoluteError_epoch,train_PearsonCorrCoef_epoch,train_MeanAbsolutePercentageError_epoch,train_loss_epoch,train_gate_0
lipo_base_CROSS_EXP-GIN-lipo_base-2-_fold,191,0.7570529580116272,0.7570529580116272,0.2717089354991913,0.2717089354991913,0.41126716136932373,0.41126716136932373,0.9283097386360168,0.9283097386360168,0.1880539357662201,0.1880539357662201,0.2717089354991913,0.2717089354991913,0.0034169028513133526,0.5754184126853943,0.5407516956329346,0.540276288986206,0.7708574533462524,324.63336181640625,0.5407516956329346,0.8165547251701355,0.25471970438957214,0.39651763439178467,0.926617443561554,489.7452392578125,0.25471970438957214,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-2-_fold,193,0.8732947111129761,0.8732947111129761,0.23258952796459198,0.23258952796459198,0.38497066497802734,0.38497066497802734,0.9506567120552063,0.9506567120552063,0.29597294330596924,0.29597294330596924,0.23258952796459198,0.23258952796459198,0.0032908457797020674,0.6608890295028687,0.47513705492019653,0.5164958238601685,0.8233476877212524,0.8750573396682739,0.47513705492019653,0.8102030754089355,0.2581079602241516,0.3960942029953003,0.9253045320510864,431.3798828125,0.2581079602241516,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-2-_fold,190,0.8201124668121338,0.8201124668121338,0.339771032333374,0.339771032333374,0.4356759190559387,0.4356759190559387,0.9275217652320862,0.9275217652320862,0.49442386627197266,0.49442386627197266,0.339771032333374,0.339771032333374,0.003479424864053726,0.6251345276832581,0.49250245094299316,0.526054322719574,0.8008183836936951,3597.0556640625,0.49250245094299316,0.8303929567337036,0.23461928963661194,0.3784877359867096,0.9340709447860718,48.64598846435547,0.23461928963661194,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-2-_fold,120,0.8274393081665039,0.8274393081665039,0.2175605446100235,0.2175605446100235,0.35445737838745117,0.35445737838745117,0.9159963726997375,0.9159963726997375,0.2998436689376831,0.2998436689376831,0.2175605446100235,0.2175605446100235,0.0005601659067906439,0.6962471604347229,0.4483223855495453,0.5037667155265808,0.8408326506614685,0.7062127590179443,0.4483223855495453,0.8309815526008606,0.22836831212043762,0.3770062327384949,0.9310026168823242,252.39146423339844,0.22836831212043762,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-2-_fold,123,0.9080294370651245,0.9080294370651245,0.12585444748401642,0.12585444748401642,0.26543769240379333,0.26543769240379333,0.9539506435394287,0.9539506435394287,0.25145769119262695,0.25145769119262695,0.12585444748401642,0.12585444748401642,0.00034937396412715316,0.6627451181411743,0.5017378926277161,0.5388859510421753,0.8217357397079468,0.7757111191749573,0.5017378926277161,0.8187044262886047,0.2434997260570526,0.38755762577056885,0.9295336008071899,386.3527526855469,0.2434997260570526,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-3-_fold,194,0.8577587604522705,0.8577587604522705,0.23353062570095062,0.23353062570095062,0.39212876558303833,0.39212876558303833,0.9388338327407837,0.9388338327407837,1.428231954574585,1.428231954574585,0.23353062570095062,0.23353062570095062,0.00322737917304039,0.6133280992507935,0.49410542845726013,0.49233028292655945,0.8006744980812073,405.8551940917969,0.49410542845726013,0.8109307289123535,0.26508814096450806,0.39886361360549927,0.9218379855155945,636.455810546875,0.26508814096450806,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-3-_fold,166,0.8810182809829712,0.8810182809829712,0.20602768659591675,0.20602768659591675,0.3749808073043823,0.3749808073043823,0.9445599317550659,0.9445599317550659,0.2907133102416992,0.2907133102416992,0.20602768659591675,0.20602768659591675,0.004791142884641886,0.6547284126281738,0.48017722368240356,0.5217792391777039,0.8232603073120117,0.9168877601623535,0.48017722368240356,0.7417634129524231,0.3554040789604187,0.4656970500946045,0.8836871981620789,732.3607177734375,0.3554040789604187,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-3-_fold,190,0.8365939855575562,0.8365939855575562,0.3830395042896271,0.3830395042896271,0.5033328533172607,0.5033328533172607,0.9444330334663391,0.9444330334663391,0.5751453042030334,0.5751453042030334,0.3830395042896271,0.3830395042896271,0.003479424864053726,0.6027083396911621,0.5319722890853882,0.5497164726257324,0.786301851272583,1611.36279296875,0.5319722890853882,0.7748696208000183,0.31568050384521484,0.4382799565792084,0.8970726132392883,177.19009399414062,0.31568050384521484,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-3-_fold,112,0.823157548904419,0.823157548904419,0.2225518822669983,0.2225518822669983,0.3780762553215027,0.3780762553215027,0.910573422908783,0.910573422908783,0.2806444466114044,0.2806444466114044,0.2225518822669983,0.2225518822669983,0.0013186311116442084,0.6495650410652161,0.5139805674552917,0.5321086049079895,0.8124653697013855,0.7547928094863892,0.5139805674552917,0.7893273830413818,0.28478148579597473,0.42021799087524414,0.9122197031974792,466.20550537109375,0.28478148579597473,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-3-_fold,192,0.8154983520507812,0.8154983520507812,0.22578616440296173,0.22578616440296173,0.3731411099433899,0.3731411099433899,0.9194741249084473,0.9194741249084473,0.5106320977210999,0.5106320977210999,0.22578616440296173,0.22578616440296173,0.003354031592607498,0.6703663468360901,0.49327731132507324,0.5406523942947388,0.8253061175346375,0.9170402884483337,0.49327731132507324,0.8004745244979858,0.2574319839477539,0.39562222361564636,0.9218916893005371,715.3331298828125,0.2574319839477539,0.0
