run_name,best_epoch,train_BinaryAUROC,train_BinaryAUROC_step,train_loss,train_loss_step,lr-AdamW,val_BinaryAUROC,val_loss,train_BinaryAUROC_epoch,train_loss_epoch,train_gate_0,train_gate_1,train_gate_2,train_gate_3,train_gate_4
MULTI_LAYER_EXP-MoE_4_GIN_cross-bace_base-cross-parallel-4,110,0.8571428060531616,0.8571428060531616,0.640137791633606,0.640137791633606,0.002388919936493039,0.918133020401001,0.4469071924686432,0.9780154228210449,0.20995314419269562,0.626852810382843,0.3731471002101898
MULTI_LAYER_EXP-MoE_4_GIN-bace_base-baseline-parallel-4,124,1.0,1.0,0.14746350049972534,0.14746350049972534,0.002150127198547125,0.9104717969894409,0.5417885780334473,0.9833360910415649,0.19917769730091095,0.5174368023872375,0.4825631082057953
MULTI_LAYER_EXP-MoE_6_GIN_cross-bace_base-cross-parallel-6,170,1.0,1.0,0.022315358743071556,0.022315358743071556,0.000602151732891798,0.9175355434417725,0.6603538990020752,0.9973210692405701,0.09984016418457031,0.4734145998954773,0.1494857370853424,0.37709951400756836
MULTI_LAYER_EXP-MoE_6_GIN-bace_base-baseline-parallel-6,128,1.0,1.0,0.05951034650206566,0.05951034650206566,0.002048131078481674,0.9070828557014465,0.5472630858421326,0.9903033375740051,0.15034033358097076,0.4264049232006073,0.38423457741737366,0.18936049938201904
MULTI_LAYER_EXP-MoE_8_GIN_cross-bace_base-cross-parallel-8,80,0.9571428298950195,0.9571428298950195,0.2340383380651474,0.2340383380651474,0.0009064647019840777,0.9049222469329834,0.4631058871746063,0.9790502190589905,0.2269459217786789,0.29560452699661255,0.13716694712638855,0.26788529753685,0.2993431091308594
MULTI_LAYER_EXP-MoE_8_GIN-bace_base-baseline-parallel-8,65,0.9159663915634155,0.9159663915634155,0.4578574597835541,0.4578574597835541,0.0019610270392149687,0.8949965238571167,0.4739067256450653,0.9595896601676941,0.2799462378025055,0.2610902488231659,0.27080079913139343,0.2009241282939911,0.2671847641468048
MULTI_LAYER_EXP-MoE_4_GIN_cross-bbbp_base-cross-parallel-4,57,0.9806762933731079,0.9806762933731079,0.1364612579345703,0.1364612579345703,0.0015166945522651076,0.9270906448364258,0.3369491994380951,0.9850543737411499,0.15585999190807343,0.5944917798042297,0.4055083096027374
MULTI_LAYER_EXP-MoE_4_GIN-bbbp_base-baseline-parallel-4,122,0.9935896992683411,0.9935896992683411,0.10912780463695526,0.10912780463695526,0.0014325318625196815,0.914900004863739,0.4400257170200348,0.9960692524909973,0.09799987822771072,0.5600581169128418,0.4399418234825134
MULTI_LAYER_EXP-MoE_6_GIN_cross-bbbp_base-cross-parallel-6,141,0.9935896992683411,0.9935896992683411,0.08640263974666595,0.08640263974666595,0.0010706511093303561,0.909970223903656,0.5364556908607483,0.997936487197876,0.054641637951135635,0.3525920510292053,0.3122226595878601,0.33518534898757935
MULTI_LAYER_EXP-MoE_6_GIN-bbbp_base-baseline-parallel-6,135,0.9371981024742126,0.9371981024742126,0.26825767755508423,0.26825767755508423,0.0012013528030365705,0.9268113970756531,0.4551340341567993,0.9968705177307129,0.07492873072624207,0.3760945200920105,0.305052250623703,0.3188531994819641
MULTI_LAYER_EXP-MoE_8_GIN_cross-bbbp_base-cross-parallel-8,119,1.0,1.0,0.02409631758928299,0.02409631758928299,0.0014727709349244833,0.9077086448669434,0.5138489603996277,0.997538149356842,0.07706057280302048,0.2901105284690857,0.2730577886104584,0.2805524468421936,0.15627917647361755
MULTI_LAYER_EXP-MoE_8_GIN-bbbp_base-baseline-parallel-8,61,0.9942857623100281,0.9942857623100281,0.08017244189977646,0.08017244189977646,0.0014167116023600101,0.8972189426422119,0.4575199782848358,0.9895078539848328,0.1308964192867279,0.2750626504421234,0.21933609247207642,0.2462039589881897,0.25939714908599854
MULTI_LAYER_EXP-MoE_4_GIN_cross-tox_base-cross-parallel-4,11,0.8649424314498901,0.8649424314498901,0.2299240380525589,0.2299240380525589,0.0026677586138248444,0.9809838533401489,0.13109225034713745,0.8432981967926025,0.24248136579990387,0.49378836154937744,0.5062115788459778
MULTI_LAYER_EXP-MoE_4_GIN-tox_base-baseline-parallel-4,12,0.8972431421279907,0.8972431421279907,0.2264719307422638,0.2264719307422638,0.0020052320323884487,0.9779888987541199,0.13134290277957916,0.8439317941665649,0.24303126335144043,0.532552182674408,0.46744781732559204
MULTI_LAYER_EXP-MoE_6_GIN_cross-tox_base-cross-parallel-6,77,0.9596773386001587,0.9596773386001587,0.12703971564769745,0.12703971564769745,0.0034933825954794884,0.9906779527664185,0.06931602954864502,0.9853475093841553,0.07864973694086075,0.33272531628608704,0.31027573347091675,0.3569989502429962
MULTI_LAYER_EXP-MoE_6_GIN-tox_base-baseline-parallel-6,24,0.993220329284668,0.993220329284668,0.06189098209142685,0.06189098209142685,0.0022461768239736557,0.9893118143081665,0.1197890192270279,0.9013610482215881,0.13747064769268036,0.2754868268966675,0.4010704755783081,0.3234427273273468
MULTI_LAYER_EXP-MoE_8_GIN_cross-tox_base-cross-parallel-8,81,0.9774436354637146,0.9774436354637146,0.14228519797325134,0.14228519797325134,0.003369949758052826,0.9857982397079468,0.11038732528686523,0.9853916168212891,0.08831752091646194,0.1850755363702774,0.32209572196006775,0.28100842237472534,0.21182028949260712
MULTI_LAYER_EXP-MoE_8_GIN-tox_base-baseline-parallel-8,47,0.989830493927002,0.989830493927002,0.06671903282403946,0.06671903282403946,0.0025745402090251446,0.9842270612716675,0.11600199341773987,0.9186310172080994,0.1075822189450264,0.31732290983200073,0.2750922739505768,0.28839752078056335,0.11918730288743973
MULTI_LAYER_EXP-GIN-bace_base-baseline-stacked-2,118,0.8531468510627747,0.8531468510627747,0.6040878295898438,0.6040878295898438,0.0022764902096241713,0.8912640810012817,0.556428074836731,0.9792456030845642,0.22600562870502472,0.0
MULTI_LAYER_EXP-GIN-bace_base-cross-stacked-2,111,0.9580419659614563,0.9580419659614563,0.3265918493270874,0.3265918493270874,0.002378595992922783,0.8925606608390808,0.5086807012557983,0.9767595529556274,0.23153366148471832,0.0
MULTI_LAYER_EXP-GIN-bace_base-baseline-stacked-4,131,1.0,1.0,0.2927788197994232,0.2927788197994232,0.00196337653324008,0.9173285365104675,0.5054742693901062,0.995586633682251,0.1232672780752182,0.0
MULTI_LAYER_EXP-GIN-bace_base-cross-stacked-4,118,0.986111044883728,0.986111044883728,0.1527070850133896,0.1527070850133896,0.0022764902096241713,0.9046517610549927,0.44583553075790405,0.9664464592933655,0.2728469967842102,0.0
MULTI_LAYER_EXP-GIN-bace_base-baseline-stacked-6,181,0.9999999403953552,0.9999999403953552,0.001227650442160666,0.001227650442160666,0.00029242481105029583,0.9004207253456116,1.0707859992980957,0.9998611211776733,0.024676315486431122,0.0
MULTI_LAYER_EXP-GIN-bace_base-cross-stacked-6,76,0.9851852059364319,0.9851852059364319,0.1924319863319397,0.1924319863319397,0.0011999981943517923,0.8983309268951416,0.49870026111602783,0.9707726240158081,0.23962412774562836,0.0
MULTI_LAYER_EXP-GIN-bace_base-baseline-stacked-8,82,0.9930069446563721,0.9930069446563721,0.12141115218400955,0.12141115218400955,0.0007656956440769136,0.8892026543617249,0.6086146831512451,0.9917251467704773,0.16746091842651367,0.0
MULTI_LAYER_EXP-GIN-bace_base-cross-stacked-8,22,0.9428572058677673,0.9428572058677673,0.3381279408931732,0.3381279408931732,0.00023430242436006665,0.9009023308753967,0.4385836720466614,0.9260023832321167,0.359871506690979,0.0
MULTI_LAYER_EXP-GIN-bbbp_base-baseline-stacked-2,66,0.9516907930374146,0.9516907930374146,0.24774329364299774,0.24774329364299774,0.001240498386323452,0.8987895846366882,0.3685314655303955,0.9872010946273804,0.14277265965938568,0.0
MULTI_LAYER_EXP-GIN-bbbp_base-cross-stacked-2,65,1.0,1.0,0.24883228540420532,0.24883228540420532,0.0012796405935660005,0.890995442867279,0.46673619747161865,0.9841654896736145,0.14788995683193207,0.0
MULTI_LAYER_EXP-GIN-bbbp_base-baseline-stacked-4,83,1.0,1.0,0.011787822470068932,0.011787822470068932,0.0004575563652906567,0.9222728610038757,0.4782334864139557,0.9959076046943665,0.06367776542901993,0.0
MULTI_LAYER_EXP-GIN-bbbp_base-cross-stacked-4,129,1.0,1.0,0.176454097032547,0.176454097032547,0.0013184233102947474,0.9070886969566345,0.5134820342063904,0.9957348108291626,0.08285790681838989,0.0
MULTI_LAYER_EXP-GIN-bbbp_base-baseline-stacked-6,131,1.0,1.0,0.007807945366948843,0.007807945366948843,0.0012811695924028754,0.9069564342498779,0.541863739490509,0.996425449848175,0.08454588800668716,0.0
MULTI_LAYER_EXP-GIN-bbbp_base-cross-stacked-6,52,0.9599999785423279,0.9599999785423279,0.1881883293390274,0.1881883293390274,0.0015806310111656785,0.8917673230171204,0.3785896301269531,0.9718660712242126,0.17557993531227112,0.0
MULTI_LAYER_EXP-GIN-bbbp_base-baseline-stacked-8,50,1.0,1.0,0.06036987155675888,0.06036987155675888,1.0085434951179195e-05,0.8932045102119446,0.4630948603153229,0.9964735507965088,0.07522536814212799,0.0
MULTI_LAYER_EXP-GIN-bbbp_base-cross-stacked-8,155,1.0,1.0,0.024029316380620003,0.024029316380620003,0.000738041358999908,0.9102925658226013,0.5481227040290833,0.9989809393882751,0.047485847026109695,0.0
MULTI_LAYER_EXP-GIN-tox_base-baseline-stacked-2,73,0.9870370626449585,0.9870370626449585,0.1743253469467163,0.1743253469467163,0.003565107472240925,0.9749202132225037,0.0992770865559578,0.9700484871864319,0.12637966871261597,0.0
MULTI_LAYER_EXP-GIN-tox_base-cross-stacked-2,194,1.0,1.0,0.015576858073472977,0.015576858073472977,0.002490745624527335,0.9749939441680908,0.17116951942443848,0.9420366287231445,0.040345918387174606,0.0
MULTI_LAYER_EXP-GIN-tox_base-baseline-stacked-4,28,0.9890710115432739,0.9890710115432739,0.10714184492826462,0.10714184492826462,0.0010479148477315903,0.9880194067955017,0.07821822166442871,0.9658934473991394,0.12881550192832947,0.0
MULTI_LAYER_EXP-GIN-tox_base-cross-stacked-4,79,0.9830508232116699,0.9830508232116699,0.08681304007768631,0.08681304007768631,0.003438074141740799,0.9851634502410889,0.09063617140054703,0.97834312915802,0.1070941910147667,0.0
MULTI_LAYER_EXP-GIN-tox_base-baseline-stacked-6,14,0.786967396736145,0.786967396736145,0.26983708143234253,0.26983708143234253,0.0006900630542077124,0.9891219735145569,0.11689606308937073,0.9052228927612305,0.20547029376029968,0.0
MULTI_LAYER_EXP-GIN-tox_base-cross-stacked-6,41,0.9208333492279053,0.9208333492279053,0.1575895994901657,0.1575895994901657,0.0033084400929510593,0.9807134866714478,0.10203700512647629,0.9356065392494202,0.1699075698852539,0.0
MULTI_LAYER_EXP-GIN-tox_base-baseline-stacked-8,82,0.9836065769195557,0.9836065769195557,0.047898322343826294,0.047898322343826294,0.003340106690302491,0.9812473058700562,0.1735168993473053,0.9880274534225464,0.08099911361932755,0.0
