run_name,best_epoch,train_R2Score,train_R2Score_step,train_MeanSquaredError,train_MeanSquaredError_step,train_MeanAbsoluteError,train_MeanAbsoluteError_step,train_PearsonCorrCoef,train_PearsonCorrCoef_step,train_MeanAbsolutePercentageError,train_MeanAbsolutePercentageError_step,train_loss,train_loss_step,lr-AdamW,val_R2Score,val_MeanSquaredError,val_MeanAbsoluteError,val_PearsonCorrCoef,val_MeanAbsolutePercentageError,val_loss,train_R2Score_epoch,train_MeanSquaredError_epoch,train_MeanAbsoluteError_epoch,train_PearsonCorrCoef_epoch,train_MeanAbsolutePercentageError_epoch,train_loss_epoch,train_gate_0
esolv_base_BASELINE_EXP-GAT-esolv_base-2layer_fold,138,0.8795251250267029,0.8795251250267029,0.36204442381858826,0.36204442381858826,0.4330753684043884,0.4330753684043884,0.9422771334648132,0.9422771334648132,0.2609472870826721,0.2609472870826721,0.36204442381858826,0.36204442381858826,0.0025483036879450083,0.7503137588500977,0.6134142279624939,0.5725765228271484,0.8939195275306702,0.28063440322875977,0.6134142279624939,0.8126407861709595,0.4841916859149933,0.5290624499320984,0.9300980567932129,0.31781062483787537,0.4841916859149933,0.0
esolv_base_BASELINE_EXP-GAT-esolv_base-2layer_fold,75,0.7424492835998535,0.7424492835998535,0.43038132786750793,0.43038132786750793,0.5250081419944763,0.5250081419944763,0.9138259291648865,0.9138259291648865,0.25580325722694397,0.25580325722694397,0.43038132786750793,0.43038132786750793,0.0009058773866854608,0.726474404335022,0.6754509210586548,0.5831030607223511,0.8776050209999084,0.43109220266342163,0.6754509210586548,0.7895269989967346,0.5834473967552185,0.5681062340736389,0.9062486886978149,0.34294870495796204,0.5834473967552185,0.0
esolv_base_BASELINE_EXP-GAT-esolv_base-2layer_fold,59,0.8240668773651123,0.8240668773651123,0.4677248001098633,0.4677248001098633,0.5165619850158691,0.5165619850158691,0.9114315509796143,0.9114315509796143,0.338534951210022,0.338534951210022,0.4677248001098633,0.4677248001098633,0.005315749906003475,0.7153822183609009,0.9221086502075195,0.6508074998855591,0.8926172852516174,0.3555484414100647,0.9221086502075195,0.7704734802246094,0.6262167096138,0.5918436050415039,0.8972342014312744,0.38654661178588867,0.6262167096138,0.0
esolv_base_BASELINE_EXP-GAT-esolv_base-2layer_fold,47,0.7494211792945862,0.7494211792945862,0.8264287114143372,0.8264287114143372,0.6679137945175171,0.6679137945175171,0.8752186894416809,0.8752186894416809,0.4336051344871521,0.4336051344871521,0.8264287114143372,0.8264287114143372,0.008006296120584011,0.6599827408790588,0.8230709433555603,0.6401681900024414,0.836190938949585,0.3548755645751953,0.8230709433555603,0.7375321388244629,0.7373289465904236,0.6507601737976074,0.8755237460136414,0.45914286375045776,0.7373289465904236,0.0
esolv_base_BASELINE_EXP-GAT-esolv_base-2layer_fold,79,0.8488221168518066,0.8488221168518066,0.371025949716568,0.371025949716568,0.49377790093421936,0.49377790093421936,0.9503964781761169,0.9503964781761169,0.3275933563709259,0.3275933563709259,0.371025949716568,0.371025949716568,0.00029704163898713887,0.6156307458877563,1.038820743560791,0.7483474612236023,0.8645131587982178,0.34495097398757935,1.038820743560791,0.8132677674293518,0.4960935115814209,0.5366262197494507,0.9151453971862793,0.4165164530277252,0.4960935115814209,0.0
esolv_base_BASELINE_EXP-GCN-esolv_base-2layer_fold,56,0.7879334688186646,0.7879334688186646,0.6233632564544678,0.6233632564544678,0.6355558633804321,0.6355558633804321,0.9223538041114807,0.9223538041114807,0.4600144624710083,0.4600144624710083,0.6233632564544678,0.6233632564544678,0.00625769654288888,0.8350545167922974,0.41665640473365784,0.45772525668144226,0.9191027879714966,0.21358150243759155,0.41665640473365784,0.8226284384727478,0.4722885191440582,0.511016309261322,0.9244407415390015,0.3142749071121216,0.4722885191440582,0.0
esolv_base_BASELINE_EXP-GCN-esolv_base-2layer_fold,131,0.8800411820411682,0.8800411820411682,0.3178914487361908,0.3178914487361908,0.42082709074020386,0.42082709074020386,0.9386449456214905,0.9386449456214905,0.24181270599365234,0.24181270599365234,0.3178914487361908,0.3178914487361908,0.0035302182659506798,0.8824613690376282,0.2988402247428894,0.4073375165462494,0.9438159465789795,0.28255656361579895,0.2988402247428894,0.8696443438529968,0.36235174536705017,0.44908174872398376,0.9488016963005066,0.2773168385028839,0.36235174536705017,0.0
esolv_base_BASELINE_EXP-GCN-esolv_base-2layer_fold,135,0.8789457082748413,0.8789457082748413,0.271456241607666,0.271456241607666,0.4191237986087799,0.4191237986087799,0.956386387348175,0.956386387348175,0.5319187641143799,0.5319187641143799,0.271456241607666,0.271456241607666,0.0029325128998607397,0.8573014736175537,0.4193987250328064,0.4478055238723755,0.9271332025527954,0.2930552065372467,0.4193987250328064,0.8789995908737183,0.33423081040382385,0.43525171279907227,0.9540449976921082,0.25825169682502747,0.33423081040382385,0.0
esolv_base_BASELINE_EXP-GCN-esolv_base-2layer_fold,69,0.8101295232772827,0.8101295232772827,0.4201590120792389,0.4201590120792389,0.4746854901313782,0.4746854901313782,0.9290658235549927,0.9290658235549927,0.38346800208091736,0.38346800208091736,0.4201590120792389,0.4201590120792389,0.002325104083865881,0.768126904964447,0.5673239231109619,0.5283395648002625,0.8822322487831116,0.3092438578605652,0.5673239231109619,0.8315699100494385,0.4556601643562317,0.5101326704025269,0.9333968162536621,0.35523879528045654,0.4556601643562317,0.0
esolv_base_BASELINE_EXP-GCN-esolv_base-2layer_fold,133,0.8243827223777771,0.8243827223777771,0.44368335604667664,0.44368335604667664,0.520037055015564,0.520037055015564,0.9390933513641357,0.9390933513641357,0.4236428141593933,0.4236428141593933,0.44368335604667664,0.44368335604667664,0.0032287798821926117,0.8037745952606201,0.5313339233398438,0.5189192891120911,0.9019696712493896,0.4323616027832031,0.5313339233398438,0.8837215304374695,0.31497064232826233,0.41854390501976013,0.9544196724891663,0.30544692277908325,0.31497064232826233,0.0
freesolv_base_BASELINE_EXP-GIN-freesolv_base-2layer_fold,80,0.8403943181037903,0.8403943181037903,1.7784732580184937,1.7784732580184937,0.9957847595214844,0.9957847595214844,0.9341221451759338,0.9341221451759338,0.9020476341247559,0.9020476341247559,1.7784732580184937,1.7784732580184937,0.0038743787445127964,0.8495705723762512,2.1126296520233154,0.9471462368965149,0.9235084652900696,0.44657325744628906,2.1126296520233154,0.8165736794471741,2.328507900238037,1.1062418222427368,0.947178304195404,2655.947021484375,2.328507900238037,0.0
