cation_id,anion_id,solute_id,T_vector,ln_gamma_vector,A,B,C,r2,ln_gamma_at_338_15,points_discarded,cation_smiles,anion_smiles,solute_smiles,smiles
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,"1,4-dioxane","[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.282362910974181, -0.3024573580339353, -0.3188288014486177, -0.342490308946776, -0.355247391947547, -0.3609698682216132]",-40.89378931717027,1888.1681490618475,6.003515375751132,0.9980443690124444,-0.3485617858352441,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,C1COCCO1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.C1COCCO1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,1-heptyne,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.7829878845597349, 0.7852704694357512, 0.7509442792861621, 0.7109870986882764, 0.6729444732424258, 0.6318035503188933]",49.68072785490954,-2799.4525278009864,-6.9898785850605005,0.995094289824231,0.6965127854084088,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,C#CCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.C#CCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,1-hexene,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[1.686584121610754, 1.734836321828434, 1.7538845167991286, 1.768320237494292, 1.7967470107390942, 1.8397556674963105]",4.291390200326827,172.84959244508093,-0.5176249451963334,0.9848838880688227,1.7881692030529401,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,C=CCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.C=CCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,1-hexyne,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.4824261492442928, 0.4774756440844366, 0.4485245975686114, 0.412109650826833, 0.378436435720245, 0.3435897043900768]",33.47125563991609,-1967.2006091178464,-4.680113829441492,0.9954312527106031,0.3991231046216299,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,C#CCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.C#CCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,1-nitropropane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.5430045221302259, -0.5905905922348531, -0.6635883783184009, -0.7444404749474959, -0.8007323912398827, -0.8843076860211043]",22.98545814532105,-1907.3335871376637,-3.1095408365854933,0.9991520918013289,-0.7634161276154501,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCC[N+](=O)[O-],CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCC[N+](=O)[O-]
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,1-propanol,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-1.2658482080440236, -1.272965675812887, -1.2765434971607714, -1.2837377727947985, -1.287354413264987, -1.2946271725940668]",-3.307789040429819,45.534436605907054,0.3241095881514845,0.9918115339194438,-1.2856827209329897,0,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCO,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCO
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,"2,2,4-trimethylpentane","[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[2.595926123297505, 2.692665799058463, 2.7450890485371966, 2.8004470503681778, 2.834976494674597, 2.9399023885933206]",50.93640035043007,-1756.134610244043,-7.3665938026717175,0.9923987332811424,2.8437582889741435,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CC(C)CC(C)(C)C,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CC(C)CC(C)(C)C
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,2-methyl-1-propanol,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-1.152013065395225, -1.161552088441984, -1.171182981502945, -1.18090753139494, -1.1907275775759154, -1.2006450142332614]",-4.686708588834094,77.63164174249152,0.5617458204153473,0.9999999460117008,-1.1858101248578876,0,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CC(C)CO,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CC(C)CO
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,2-pentanone,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.1061601958283907, 0.0962188577405429, 0.0861776962410524, 0.0704584636485613, 0.0620353909194527, 0.0525924501191706]",-2.8603711458051624,36.43297932867837,0.4845103474517301,0.99859561980304,0.06891188107505286,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCC(C)=O,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCC(C)=O
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,2-propanol,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-1.0412872220488405, -1.0272222925814367, -1.0216512475319814, -1.0244328904938582, -1.0078579253996456, -0.991553216374702]",-1.0061711719366386,92.25298119273243,-0.047269585572101265,0.9721132416612384,-1.0086283694955642,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CC(C)O,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CC(C)O
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,3-methylpentane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[2.1026696677990433, 2.1569811191352537, 2.1955565202355225, 2.2479176916517374, 2.3007834710474175, 2.370991125658106]",-18.332144450061048,1588.8989141470038,2.731754372844492,0.9994184466328498,2.2749977818134113,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCC(C)CC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCC(C)CC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,3-pentanone,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.0778865386570712, 0.0629747991613883, 0.043059489460447, 0.0227394869694893, 0.0039920212695374, -0.0110609473594249]",-9.732178695242501,305.76425843988176,1.5184443410087636,0.9977412092222886,0.014692808049289852,0,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCC(=O)CC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCC(=O)CC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,acetone,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.3051673867928005, -0.3243460568233724, -0.3467246130855643, -0.3652833184753326, -0.3812604194113469, -0.4004775665971252]",-17.114075680110542,651.1912874290189,2.5438013151162404,0.9995048863320056,-0.374528396984779,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CC(C)=O,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CC(C)=O
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,acetonitrile,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.707246104939447, -0.7236063880446539, -0.7444404749474959, -0.7614260213132397, -0.7765287894989963, -0.7940730991499059]",-13.925357466615083,489.9913264890338,2.010267800712055,0.9994796306366543,-0.7695484503941259,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CC#N,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CC#N
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,benzene,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.3495574761698684, -0.3652833184753326, -0.4124897230451287, -0.4620354595965587, -0.5008752929128226, -0.5361434317502807]",-4.493251232763977,-188.20886303089077,0.7851887181980223,0.9957513917970829,-0.4772968618477451,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,c1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.c1ccccc1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,butanone,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.6424540662444271, -0.5923972774598022, -0.5516476182862459, -0.4942963218147801, -0.4140014391304507, -0.3298939212610904]",-72.97027365848164,4316.122241223503,10.260261789573304,0.9996372240760745,-0.4558180329910613,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCC(C)=O,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCC(C)=O
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,cycloheptane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[1.6603211227486705, 1.7177540559175593, 1.7450172066759233, 1.7754606962585522, 1.8198608993389296, 1.8741072105768084]",-1.9270357792065063,617.6759623319972,0.32656231943929814,0.996361173457933,1.8013295261561135,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,C1CCCCCC1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.C1CCCCCC1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,cyclohexane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[1.5076266462874155, 1.5679907225199268, 1.5985791690992244, 1.630807938170293, 1.6739139316184652, 1.7295293926919209]",6.376718443774744,204.82634976572737,-0.9145558132966772,0.9959744506493668,1.656538495237207,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,C1CCCCC1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.C1CCCCC1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,di-iso-propyl ether,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[1.7698546338400052, 1.7869144175648557, 1.7975758545494949, 1.8069764350329152, 1.8158014637082929, 1.8240653039799704]",20.71343640182362,-847.7962168061528,-2.815156730665644,0.9987740042040233,1.8122403176711792,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CC(C)OC(C)C,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CC(C)OC(C)C
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,dichloromethane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-1.0642108619507773, -1.1086626245216111, -1.210661792476733, -1.287354413264987, -1.3547956940605197, -1.4188175528254507]",-54.143965899333864,1945.5864993335474,8.082849665091057,0.9998047098179137,-1.3199553720383008,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,ClCCl,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.ClCCl
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,diethyl ether,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[1.002101388287266, 1.0202903218926398, 1.0260415958332745, 1.0452115119409944, 1.0647107369924282, 1.0848513734180727]",-12.417845978109499,854.5981376138511,1.8793118545965575,0.9985366548586164,1.05358231723433,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCOCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCOCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,ethanol,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-1.3280254529959148, -1.3432348716594436, -1.3547956940605197, -1.3783261914707137, -1.3903023825174294, -1.410587053688935]",6.872635917602638,-585.8056461322541,-1.1198045444598534,0.9989909918567841,-1.3809181729435895,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCO,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCO
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,ethyl acetate,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.1972321695297089, -0.2021161841221342, -0.2045671657412744, -0.209487224866724, -0.2131932204610416, -0.2169130015635736]",-3.0661510452275933,104.30756321083338,0.43724927924995083,0.9999731903464805,-0.21136905678812878,2,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCOC(C)=O,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCOC(C)=O
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,ethylbenzene,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.4311328548567421, 0.4285303810391604, 0.3933925268738951, 0.3548733219921041, 0.3206331725914667, 0.2956502421009578]",13.537364890694697,-957.9995881538337,-1.779270234904644,0.9898050391075057,0.3427421780277129,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCc1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCc1ccccc1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,m-xylene,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.5971867894140341, 0.5754891370917129, 0.5318040301511824, 0.4898062565419152, 0.462475362824944, 0.4356709501652302]",-30.318339194227306,1224.3460117847021,4.666596794608639,0.9973073104230211,0.4782572828509828,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,Cc1cccc(C)c1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.Cc1cccc(C)c1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,methanol,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-1.6450650900772514, -1.666008263922495, -1.720369473141382, -1.7778565640590636, -1.826350913997674, -1.8838747581358608]",18.743576598141736,-1534.5493915509785,-2.748254070221191,0.9985291198127215,-1.7989253735554058,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CO,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CO
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,methylcyclohexane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[1.8146618624453592, 1.8742606907397987, 1.9077631449843613, 1.939748346941504, 1.9880113250739488, 2.041609863370829]",7.128526081817238,195.1426210798865,-0.9853127149290036,0.9966568858976039,1.967656677651565,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CC1CCCCC1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CC1CCCCC1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,methylcyclopentane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[1.6048272998764173, 1.6637366858414793, 1.6937790608678511, 1.7241941497322888, 1.7842312028072635, 1.8380067203933748]",-12.051884027322204,1173.3768265622566,1.7753551933681742,0.9960574589780697,1.7568675858568614,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CC1CCCC1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CC1CCCC1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-decane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[3.392896356622769, 3.4887808172173007, 3.553775396929092, 3.625966278053806, 3.710420765101664, 3.8145204240669073]",-2.1598612639300336,1147.6866237112918,0.4186481122972605,0.9987569376955433,3.672147992494895,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-dodecane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[3.940727073556501, 4.048073721889669, 4.124097520371448, 4.205632476094717, 4.302780484664036, 4.416681652422696]",3.586439065767508,998.0198018517655,-0.3914400433078143,0.9989922061318762,4.258303560042425,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCCCCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCCCCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-heptane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[2.5298800154307313, 2.5882902125616054, 2.624958405235757, 2.6866903619808005, 2.756078170112791, 2.836619301896918]",-45.95533564057091,3095.0317657508626,6.786705658509313,0.9999846682335943,2.7198108769884684,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-hexane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[2.1878474155236223, 2.26176309847379, 2.3329202927901185, 2.3840729098403135, 2.4438242046867704, 2.5008620165781275]",56.301554437928715,-2094.263905874128,-8.189681276973154,0.9996381375667756,2.415732271500204,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-nonane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[3.149782948380916, 3.2513042920875384, 3.3226590973316728, 3.3967207096350767, 3.4841282223537973, 3.5845184387891935]",17.117871849443922,187.6799665834751,-2.4432680005411354,0.9989281099469562,3.4445459600548496,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-octane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[2.81174933743337, 2.898450150747437, 2.945228141380223, 3.010029578254815, 3.0803950614327, 3.163067088039622]",4.408749638089271,645.0437543233087,-0.5613982209311771,0.9995504203845049,3.047019866970694,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-tetradecane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[4.47544866941733, 4.596532992592428, 4.779459571084781, 4.976036947991574, 5.211631391155019, 5.451664866770036]",-139.3408519021213,9331.346058352996,20.062111353354936,0.9997066739245478,5.085930885804174,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCCCCCCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCCCCCCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-tridecane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[4.2160310804787, 4.330101561808962, 4.416089839949582, 4.509704994170025, 4.610476084778273, 4.753107315920215]",-12.993826367579864,1951.3844517680748,2.024780526246093,0.99656301038745,4.568227726586585,0,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCCCCCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCCCCCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,n-undecane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[3.6707409414106817, 3.7711504465467303, 3.8466948392696585, 3.92602452506396, 4.022311359322269, 4.13662149780211]",-7.1923937126291735,1509.1705153962455,1.1517973516220246,0.9989456640188914,3.978107061711186,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCCCCCCCCCC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCCCCCCCCCC
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,nitromethane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.8940401229393353, -0.9467499393588636, -1.0272222925814367, -1.1147416705979931, -1.1907275775759154, -1.2837377727947985]",14.638025522847714,-1600.2060053924524,-1.8985082526889623,0.9993743179786321,-1.150154700663478,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,C[N+](=O)[O-],CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.C[N+](=O)[O-]
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,o-xylene,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.4749911707567746, 0.4114471797857117, 0.3541718137206139, 0.2956502421009578, 0.2350721221794834, 0.1663615372152252]",-14.27017620985653,111.90322109609791,2.4388793166095915,0.9995306284964965,0.2635398443003574,0,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,Cc1ccccc1C,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.Cc1ccccc1C
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,p-xylene,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.4922542381805552, 0.4824261492442928, 0.4656190309279114, 0.4414755456311974, 0.418710334858185, 0.4074631107708373]",0.29663225472437005,-180.4609270497423,0.11523468966242871,0.9857583941195164,0.43402903784240143,0,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,Cc1ccc(C)cc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.Cc1ccc(C)cc1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,pyridine,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.8675005677047231, -0.9263410677276565, -1.016111067156366, -1.1116975282167652, -1.1907275775759154, -1.2946271725940668]",10.907869878853896,-1484.969271184399,-1.31634657367239,0.9991637266255018,-1.149312023555055,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,c1ccncc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.c1ccncc1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,tetrachloromethane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.031498667059371, -0.0130852395486554, -0.0877389143080067, -0.1660545843300827, -0.2407984865529304, -0.3133418192323586]",5.144349982214449,-986.125101561762,-0.4168503869222089,0.9990625599706714,-0.19940960295922672,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,ClC(Cl)(Cl)Cl,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.ClC(Cl)(Cl)Cl
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,tetrahydrofuran,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.1064722445105167, -0.1165338162559515, -0.124430078378177, -0.1323891880457456, -0.140412153716745, -0.1508228897345836]",-3.0317285488863255,58.3636166932691,0.4674370494158366,0.9977098826051222,-0.13701693448281205,0,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,C1CCOC1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.C1CCOC1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,thiophene,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.6635883783184009, -0.707246104939447, -0.7657178733947807, -0.8278220838865469, -0.8818893051568227, -0.9314043696842031]",-24.688276711646242,651.7268659779655,3.7621544490746244,0.998962544673753,-0.8520787942261698,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,c1ccsc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.c1ccsc1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,toluene,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.1079571415050923, 0.0861776962410524, 0.0344014267173323, -0.0171461588349705, -0.0544561857960588, -0.0877389143080067]",-23.887547354621287,799.0376947577823,3.690631884959042,0.9964885972710923,-0.03222282023480716,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,Cc1ccccc1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.Cc1ccccc1
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,trichloromethane,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-1.5371172508544744, -1.6245515502441483, -1.7486999797676082, -1.8773173575897015, -1.995100393246085, -2.1286317858706076]",0.9602255541857521,-1362.035125411913,0.19481783280628306,0.9997116595482496,-1.9331570152813995,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,ClC(Cl)Cl,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.ClC(Cl)Cl
"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,triethylamine,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[1.7969128344688496, 1.8665576793032417, 1.9132393667657648, 1.9602356191999568, 1.9955163067420747, 2.0714093699825717]",35.546929695271075,-1150.5001965450047,-5.177619614262395,0.9966076029639888,1.9927789790422779,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,N#C[N-]C#N,CCN(CC)CC,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.N#C[N-]C#N.CCN(CC)CC
"cprop-(n-2,2),(n-2,2),(n-2,2)",ntf2,"1,4-dioxane","[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[-0.5225608799844117, -0.5327304591540407, -0.5481814103097596, -0.5656338602609858, -0.5727010274840783, -0.5905905922348531]",2.119753059709221,-274.42369206728233,-0.32197772648393974,0.9975837857104983,-0.566825138378166,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1COCCO1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C1COCCO1
"cprop-(n-2,2),(n-2,2),(n-2,2)",ntf2,1-butanol,"[373.15, 363.15, 353.15, 343.15, 333.15, 323.15]","[0.1789826555284399, 0.2358623237219844, 0.2949059175411005, 0.3597701488460348, 0.4376095614347315, 0.5458065926612362]",-63.49398346453329,3981.5691839405795,8.950607004174831,0.9994381008986953,0.4043482812681489,1,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCO,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCO
